date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:40:03	31704/31704	---M--	200	added ('OK')	image/webp	date:Mon,%2006%20Jul%202026%2012:54:13%20GMT	https://rayo-agency-template.vercel.app/_next/image?url=%2Fimg%2Fdemo%2Fcomponents%2Fsec-05.webp&w=1920&q=75	C:/Users/dheer/OneDrive/Desktop/httrack%20files/rayo%20website/rayo-agency-template.vercel.app/_next/sec-05a3e9.webp	(from https://rayo-agency-template.vercel.app/)
13:40:04	41078/41078	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Jul%202026%2012:54:14%20GMT	https://rayo-agency-template.vercel.app/_next/image?url=%2Fimg%2Fdemo%2Fcomponents%2Fsec-06.webp&w=1920&q=75	C:/Users/dheer/OneDrive/Desktop/httrack%20files/rayo%20website/rayo-agency-template.vercel.app/_next/sec-06a649.jpg	(from https://rayo-agency-template.vercel.app/)
13:40:05	24552/24552	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Jul%202026%2012:54:16%20GMT	https://rayo-agency-template.vercel.app/_next/image?url=%2Fimg%2Fdemo%2Fcomponents%2Fsec-07.webp&w=1920&q=75	C:/Users/dheer/OneDrive/Desktop/httrack%20files/rayo%20website/rayo-agency-template.vercel.app/_next/sec-0712d9.jpg	(from https://rayo-agency-template.vercel.app/)
13:40:05	26759/26759	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Jul%202026%2012:54:16%20GMT	https://rayo-agency-template.vercel.app/_next/image?url=%2Fimg%2Fdemo%2Fcomponents%2Fsec-08.webp&w=1920&q=75	C:/Users/dheer/OneDrive/Desktop/httrack%20files/rayo%20website/rayo-agency-template.vercel.app/_next/sec-08c6a5.jpg	(from https://rayo-agency-template.vercel.app/)
13:40:06	61841/61841	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Jul%202026%2012:54:18%20GMT	https://rayo-agency-template.vercel.app/_next/image?url=%2Fimg%2Fdemo%2F01_comp-img.webp&w=1920&q=75	C:/Users/dheer/OneDrive/Desktop/httrack%20files/rayo%20website/rayo-agency-template.vercel.app/_next/01_comp-img8d88.jpg	(from https://rayo-agency-template.vercel.app/)
13:40:06	18578/18578	---M--	200	added ('OK')	image/webp	date:Mon,%2006%20Jul%202026%2012:54:19%20GMT	https://rayo-agency-template.vercel.app/_next/image?url=%2Fimg%2Fdemo%2Fcomponents%2Fsec-09.webp&w=1920&q=75	C:/Users/dheer/OneDrive/Desktop/httrack%20files/rayo%20website/rayo-agency-template.vercel.app/_next/sec-09ab38.webp	(from https://rayo-agency-template.vercel.app/)
13:40:07	34590/34590	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Jul%202026%2012:54:20%20GMT	https://rayo-agency-template.vercel.app/_next/image?url=%2Fimg%2Fdemo%2Fcomponents%2Fsec-10.webp&w=1920&q=75	C:/Users/dheer/OneDrive/Desktop/httrack%20files/rayo%20website/rayo-agency-template.vercel.app/_next/sec-10fd7a.jpg	(from https://rayo-agency-template.vercel.app/)
13:40:08	28245/28245	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Jul%202026%2012:54:21%20GMT	https://rayo-agency-template.vercel.app/_next/image?url=%2Fimg%2Fdemo%2Fcomponents%2Fsec-11.webp&w=1920&q=75	C:/Users/dheer/OneDrive/Desktop/httrack%20files/rayo%20website/rayo-agency-template.vercel.app/_next/sec-111710.jpg	(from https://rayo-agency-template.vercel.app/)
13:40:08	34553/34553	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Jul%202026%2012:54:23%20GMT	https://rayo-agency-template.vercel.app/_next/image?url=%2Fimg%2Fdemo%2Fcomponents%2Fsec-14.webp&w=1920&q=75	C:/Users/dheer/OneDrive/Desktop/httrack%20files/rayo%20website/rayo-agency-template.vercel.app/_next/sec-14f69f.jpg	(from https://rayo-agency-template.vercel.app/)
13:40:09	33907/33907	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Jul%202026%2012:54:24%20GMT	https://rayo-agency-template.vercel.app/_next/image?url=%2Fimg%2Fdemo%2Fcomponents%2Fsec-15.webp&w=1920&q=75	C:/Users/dheer/OneDrive/Desktop/httrack%20files/rayo%20website/rayo-agency-template.vercel.app/_next/sec-15079d.jpg	(from https://rayo-agency-template.vercel.app/)
13:40:09	75887/75887	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Jul%202026%2012:54:25%20GMT	https://rayo-agency-template.vercel.app/_next/image?url=%2Fimg%2Fdemo%2F01_fea-img.webp&w=3840&q=75	C:/Users/dheer/OneDrive/Desktop/httrack%20files/rayo%20website/rayo-agency-template.vercel.app/_next/01_fea-img41c2.jpg	(from https://rayo-agency-template.vercel.app/)
13:40:10	59877/59877	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Jul%202026%2012:54:27%20GMT	https://rayo-agency-template.vercel.app/_next/image?url=%2Fimg%2Fdemo%2F02_fea-img.webp&w=2048&q=75	C:/Users/dheer/OneDrive/Desktop/httrack%20files/rayo%20website/rayo-agency-template.vercel.app/_next/02_fea-imgabf8.jpg	(from https://rayo-agency-template.vercel.app/)
13:40:10	21716/21716	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Jul%202026%2012:54:29%20GMT	https://rayo-agency-template.vercel.app/_next/image?url=%2Fimg%2Fdemo%2F03_fea-img.webp&w=1920&q=75	C:/Users/dheer/OneDrive/Desktop/httrack%20files/rayo%20website/rayo-agency-template.vercel.app/_next/03_fea-imga028.jpg	(from https://rayo-agency-template.vercel.app/)
13:40:11	27511/27511	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Jul%202026%2012:54:30%20GMT	https://rayo-agency-template.vercel.app/_next/image?url=%2Fimg%2Fdemo%2F04_fea-img.webp&w=1920&q=75	C:/Users/dheer/OneDrive/Desktop/httrack%20files/rayo%20website/rayo-agency-template.vercel.app/_next/04_fea-img6651.jpg	(from https://rayo-agency-template.vercel.app/)
13:40:11	20722/20722	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Jul%202026%2012:54:31%20GMT	https://rayo-agency-template.vercel.app/_next/image?url=%2Fimg%2Fdemo%2F06_fea-img.webp&w=1920&q=75	C:/Users/dheer/OneDrive/Desktop/httrack%20files/rayo%20website/rayo-agency-template.vercel.app/_next/06_fea-img5511.jpg	(from https://rayo-agency-template.vercel.app/)
13:40:12	44298/44298	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Jul%202026%2012:54:32%20GMT	https://rayo-agency-template.vercel.app/_next/image?url=%2Fimg%2Fdemo%2F05_fea-img.webp&w=1920&q=75	C:/Users/dheer/OneDrive/Desktop/httrack%20files/rayo%20website/rayo-agency-template.vercel.app/_next/05_fea-img5d33.jpg	(from https://rayo-agency-template.vercel.app/)
13:40:12	13051/13051	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Jul%202026%2012:54:34%20GMT	https://rayo-agency-template.vercel.app/_next/image?url=%2Fimg%2Fdemo%2F01-footer.webp&w=3840&q=75	C:/Users/dheer/OneDrive/Desktop/httrack%20files/rayo%20website/rayo-agency-template.vercel.app/_next/01-footerea47.jpg	(from https://rayo-agency-template.vercel.app/)
13:40:13	1749/1749	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Jul%202026%2012:54:35%20GMT	https://rayo-agency-template.vercel.app/_next/image?url=%2Fimg%2Fdemo%2Ficon-blayden.png&w=384&q=75	C:/Users/dheer/OneDrive/Desktop/httrack%20files/rayo%20website/rayo-agency-template.vercel.app/_next/icon-blayden641e.png	(from https://rayo-agency-template.vercel.app/)
13:40:13	2849/2849	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Jul%202026%2012:54:35%20GMT	https://rayo-agency-template.vercel.app/_next/image?url=%2Fimg%2Fdemo%2Ficon-ignite.png&w=384&q=75	C:/Users/dheer/OneDrive/Desktop/httrack%20files/rayo%20website/rayo-agency-template.vercel.app/_next/icon-igniteca80.png	(from https://rayo-agency-template.vercel.app/)
13:40:14	1196/1196	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Jul%202026%2012:54:36%20GMT	https://rayo-agency-template.vercel.app/_next/image?url=%2Fimg%2Fdemo%2Ficon-braxton.png&w=1080&q=75	C:/Users/dheer/OneDrive/Desktop/httrack%20files/rayo%20website/rayo-agency-template.vercel.app/_next/icon-braxton2678.png	(from https://rayo-agency-template.vercel.app/)
13:40:15	150052/150052	---M--	200	added ('OK')	font/woff2	etag:%22dd3e7d7c6f336dc11da0b3df4795b9b1%22	https://rayo-agency-template.vercel.app/_next/static/media/Phosphor-Bold.10~yyx1gycsl7.woff2	C:/Users/dheer/OneDrive/Desktop/httrack%20files/rayo%20website/rayo-agency-template.vercel.app/_next/static/media/Phosphor-Bold.10_yyx1gycsl7.woff2	(from https://rayo-agency-template.vercel.app/_next/static/chunks/0pnm0c4pzx_cz.css)
13:40:16	495388/495388	---M--	200	added ('OK')	font/woff	etag:%222f8de13b7e4dedeb45490ea78d9d4974%22	https://rayo-agency-template.vercel.app/_next/static/media/Phosphor-Bold.08h-42032d85e.woff	C:/Users/dheer/OneDrive/Desktop/httrack%20files/rayo%20website/rayo-agency-template.vercel.app/_next/static/media/Phosphor-Bold.08h-42032d85e.woff	(from https://rayo-agency-template.vercel.app/_next/static/chunks/0pnm0c4pzx_cz.css)
13:40:17	495308/495308	---MCZ	200	added ('OK')	font/ttf	etag:W/%224f59e81563e413635c57d78338d33b92%22	https://rayo-agency-template.vercel.app/_next/static/media/Phosphor-Bold.0~7w89f0d72t..ttf	C:/Users/dheer/OneDrive/Desktop/httrack%20files/rayo%20website/rayo-agency-template.vercel.app/_next/static/media/Phosphor-Bold.0_7w89f0d72t..ttf	(from https://rayo-agency-template.vercel.app/_next/static/chunks/0pnm0c4pzx_cz.css)
13:40:17	2967217/2967217	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223facc31f5a96bfa3ce2c03acdfb66da6%22	https://rayo-agency-template.vercel.app/_next/static/media/Phosphor-Bold.0nd3v-wz7lz3w.svg	C:/Users/dheer/OneDrive/Desktop/httrack%20files/rayo%20website/rayo-agency-template.vercel.app/_next/static/media/Phosphor-Bold.0nd3v-wz7lz3w.svg	(from https://rayo-agency-template.vercel.app/_next/static/chunks/0pnm0c4pzx_cz.css)
13:40:18	164420/164420	---M--	200	added ('OK')	font/woff2	etag:%22ab3bbbe1a24f5b5ec758f9724d3caca5%22	https://rayo-agency-template.vercel.app/_next/static/media/Phosphor-Duotone.0op6kpwxpjslq.woff2	C:/Users/dheer/OneDrive/Desktop/httrack%20files/rayo%20website/rayo-agency-template.vercel.app/_next/static/media/Phosphor-Duotone.0op6kpwxpjslq.woff2	(from https://rayo-agency-template.vercel.app/_next/static/chunks/0pnm0c4pzx_cz.css)
13:40:19	567884/567884	---M--	200	added ('OK')	font/woff	etag:%22e591e5748f06bb3f08575b526b3eae8b%22	https://rayo-agency-template.vercel.app/_next/static/media/Phosphor-Duotone.0npiibimqhs1t.woff	C:/Users/dheer/OneDrive/Desktop/httrack%20files/rayo%20website/rayo-agency-template.vercel.app/_next/static/media/Phosphor-Duotone.0npiibimqhs1t.woff	(from https://rayo-agency-template.vercel.app/_next/static/chunks/0pnm0c4pzx_cz.css)
13:40:19	567808/567808	---MCZ	200	added ('OK')	font/ttf	etag:W/%22e0b028909550eda3023ac5765bf8c16a%22	https://rayo-agency-template.vercel.app/_next/static/media/Phosphor-Duotone.0jgro-sl42oax.ttf	C:/Users/dheer/OneDrive/Desktop/httrack%20files/rayo%20website/rayo-agency-template.vercel.app/_next/static/media/Phosphor-Duotone.0jgro-sl42oax.ttf	(from https://rayo-agency-template.vercel.app/_next/static/chunks/0pnm0c4pzx_cz.css)
13:40:20	1749129/1749129	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22d951de0c1c8924cd84fae4573c03a557%22	https://rayo-agency-template.vercel.app/_next/static/media/Phosphor-Duotone.019smehihlzt-.svg	C:/Users/dheer/OneDrive/Desktop/httrack%20files/rayo%20website/rayo-agency-template.vercel.app/_next/static/media/Phosphor-Duotone.019smehihlzt-.svg	(from https://rayo-agency-template.vercel.app/_next/static/chunks/0pnm0c4pzx_cz.css)
13:40:21	131744/131744	---M--	200	added ('OK')	font/woff2	etag:%22e411caf3fd95535654554603071189e7%22	https://rayo-agency-template.vercel.app/_next/static/media/Phosphor-Fill.0n-7d0vime5s0.woff2	C:/Users/dheer/OneDrive/Desktop/httrack%20files/rayo%20website/rayo-agency-template.vercel.app/_next/static/media/Phosphor-Fill.0n-7d0vime5s0.woff2	(from https://rayo-agency-template.vercel.app/_next/static/chunks/0pnm0c4pzx_cz.css)
13:40:21	449332/449332	---M--	200	added ('OK')	font/woff	etag:%2229f0323ce8af67e8ec3bda1d6199d4a1%22	https://rayo-agency-template.vercel.app/_next/static/media/Phosphor-Fill.15gtd1~v3t66y.woff	C:/Users/dheer/OneDrive/Desktop/httrack%20files/rayo%20website/rayo-agency-template.vercel.app/_next/static/media/Phosphor-Fill.15gtd1_v3t66y.woff	(from https://rayo-agency-template.vercel.app/_next/static/chunks/0pnm0c4pzx_cz.css)
13:40:22	449252/449252	---MCZ	200	added ('OK')	font/ttf	etag:W/%22612af00267f5e8a429531399700db66e%22	https://rayo-agency-template.vercel.app/_next/static/media/Phosphor-Fill.0oys~f4q.djtj.ttf	C:/Users/dheer/OneDrive/Desktop/httrack%20files/rayo%20website/rayo-agency-template.vercel.app/_next/static/media/Phosphor-Fill.0oys_f4q.djtj.ttf	(from https://rayo-agency-template.vercel.app/_next/static/chunks/0pnm0c4pzx_cz.css)
13:40:22	2766903/2766903	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22ec5d089dfd5f4e8571442138b783f4f9%22	https://rayo-agency-template.vercel.app/_next/static/media/Phosphor-Fill.0u96a4efsh5sx.svg	C:/Users/dheer/OneDrive/Desktop/httrack%20files/rayo%20website/rayo-agency-template.vercel.app/_next/static/media/Phosphor-Fill.0u96a4efsh5sx.svg	(from https://rayo-agency-template.vercel.app/_next/static/chunks/0pnm0c4pzx_cz.css)
13:40:23	155232/155232	---M--	200	added ('OK')	font/woff2	etag:%2218f511b9ec4fdac6d1834351cd5ad006%22	https://rayo-agency-template.vercel.app/_next/static/media/Phosphor-Light.0q~b0vzzlywdc.woff2	C:/Users/dheer/OneDrive/Desktop/httrack%20files/rayo%20website/rayo-agency-template.vercel.app/_next/static/media/Phosphor-Light.0q_b0vzzlywdc.woff2	(from https://rayo-agency-template.vercel.app/_next/static/chunks/0pnm0c4pzx_cz.css)
13:40:23	536708/536708	---M--	200	added ('OK')	font/woff	etag:%2241cb89d51a06dae939320f7df16bc872%22	https://rayo-agency-template.vercel.app/_next/static/media/Phosphor-Light.0gs5cs32p6ht4.woff	C:/Users/dheer/OneDrive/Desktop/httrack%20files/rayo%20website/rayo-agency-template.vercel.app/_next/static/media/Phosphor-Light.0gs5cs32p6ht4.woff	(from https://rayo-agency-template.vercel.app/_next/static/chunks/0pnm0c4pzx_cz.css)
13:40:24	536628/536628	---MCZ	200	added ('OK')	font/ttf	etag:W/%226c53da4ecc310dd5dbcfafe3d916a346%22	https://rayo-agency-template.vercel.app/_next/static/media/Phosphor-Light.0m_a49-ogc~b5.ttf	C:/Users/dheer/OneDrive/Desktop/httrack%20files/rayo%20website/rayo-agency-template.vercel.app/_next/static/media/Phosphor-Light.0m_a49-ogc_b5.ttf	(from https://rayo-agency-template.vercel.app/_next/static/chunks/0pnm0c4pzx_cz.css)
13:40:24	3260364/3260364	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22da06f0b3fcc442cd51af798702476686%22	https://rayo-agency-template.vercel.app/_next/static/media/Phosphor-Light.038ew-dfs2vmy.svg	C:/Users/dheer/OneDrive/Desktop/httrack%20files/rayo%20website/rayo-agency-template.vercel.app/_next/static/media/Phosphor-Light.038ew-dfs2vmy.svg	(from https://rayo-agency-template.vercel.app/_next/static/chunks/0pnm0c4pzx_cz.css)
13:40:25	147380/147380	---M--	200	added ('OK')	font/woff2	etag:%22527636c38907af87d10e6b15ac392648%22	https://rayo-agency-template.vercel.app/_next/static/media/Phosphor.0c8pi.md-4rh..woff2	C:/Users/dheer/OneDrive/Desktop/httrack%20files/rayo%20website/rayo-agency-template.vercel.app/_next/static/media/Phosphor.0c8pi.md-4rh..woff2	(from https://rayo-agency-template.vercel.app/_next/static/chunks/0pnm0c4pzx_cz.css)
13:40:25	488716/488716	---M--	200	added ('OK')	font/woff	etag:%22c20ea57a8adb923d403bf6ec1acfe5cc%22	https://rayo-agency-template.vercel.app/_next/static/media/Phosphor.11wgiv9nqiit7.woff	C:/Users/dheer/OneDrive/Desktop/httrack%20files/rayo%20website/rayo-agency-template.vercel.app/_next/static/media/Phosphor.11wgiv9nqiit7.woff	(from https://rayo-agency-template.vercel.app/_next/static/chunks/0pnm0c4pzx_cz.css)
13:40:26	488636/488636	---MCZ	200	added ('OK')	font/ttf	etag:W/%22c2ecd49d10b76c3f9b9c072966cc0c3c%22	https://rayo-agency-template.vercel.app/_next/static/media/Phosphor.05iea4td0f2gq.ttf	C:/Users/dheer/OneDrive/Desktop/httrack%20files/rayo%20website/rayo-agency-template.vercel.app/_next/static/media/Phosphor.05iea4td0f2gq.ttf	(from https://rayo-agency-template.vercel.app/_next/static/chunks/0pnm0c4pzx_cz.css)
13:40:27	2996371/2996371	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%220a19983c381341e632958dc15d88d5ab%22	https://rayo-agency-template.vercel.app/_next/static/media/Phosphor.04kgtzk3bvjz2.svg	C:/Users/dheer/OneDrive/Desktop/httrack%20files/rayo%20website/rayo-agency-template.vercel.app/_next/static/media/Phosphor.04kgtzk3bvjz2.svg	(from https://rayo-agency-template.vercel.app/_next/static/chunks/0pnm0c4pzx_cz.css)
13:40:28	153660/153660	---M--	200	added ('OK')	font/woff2	etag:%226621ce07693e301b4eeab7848f1384bd%22	https://rayo-agency-template.vercel.app/_next/static/media/Phosphor-Thin.0vjmx823d.p6n.woff2	C:/Users/dheer/OneDrive/Desktop/httrack%20files/rayo%20website/rayo-agency-template.vercel.app/_next/static/media/Phosphor-Thin.0vjmx823d.p6n.woff2	(from https://rayo-agency-template.vercel.app/_next/static/chunks/0pnm0c4pzx_cz.css)
13:40:28	535232/535232	---M--	200	added ('OK')	font/woff	etag:%224f391513aba990eb2ce77f96b3c1d3fa%22	https://rayo-agency-template.vercel.app/_next/static/media/Phosphor-Thin.0mupilx_je8d1.woff	C:/Users/dheer/OneDrive/Desktop/httrack%20files/rayo%20website/rayo-agency-template.vercel.app/_next/static/media/Phosphor-Thin.0mupilx_je8d1.woff	(from https://rayo-agency-template.vercel.app/_next/static/chunks/0pnm0c4pzx_cz.css)
13:40:28	535152/535152	---MCZ	200	added ('OK')	font/ttf	etag:W/%229ca0acf8bc84ec2421f96f835017f321%22	https://rayo-agency-template.vercel.app/_next/static/media/Phosphor-Thin.0~munq793kt8w.ttf	C:/Users/dheer/OneDrive/Desktop/httrack%20files/rayo%20website/rayo-agency-template.vercel.app/_next/static/media/Phosphor-Thin.0_munq793kt8w.ttf	(from https://rayo-agency-template.vercel.app/_next/static/chunks/0pnm0c4pzx_cz.css)
13:40:29	3232145/3232145	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%224302cbb72b50028264d7b74ae54daf2a%22	https://rayo-agency-template.vercel.app/_next/static/media/Phosphor-Thin.0~54o~eo-eg8..svg	C:/Users/dheer/OneDrive/Desktop/httrack%20files/rayo%20website/rayo-agency-template.vercel.app/_next/static/media/Phosphor-Thin.0_54o_eo-eg8..svg	(from https://rayo-agency-template.vercel.app/_next/static/chunks/0pnm0c4pzx_cz.css)
13:40:30	1249/1249	---MCZ	200	added ('OK')	text/html	etag:W/%2208f881164bf49c03681649a4cad03317%22	https://rayo-agency-template.vercel.app/img/default-skin.html	C:/Users/dheer/OneDrive/Desktop/httrack%20files/rayo%20website/rayo-agency-template.vercel.app/img/default-skin.html	(from https://rayo-agency-template.vercel.app/_next/static/chunks/0pnm0c4pzx_cz.css)
13:40:30	1249/1249	---MCZ	200	added ('OK')	text/html	etag:W/%2208f881164bf49c03681649a4cad03317%22	https://rayo-agency-template.vercel.app/img/default-skin-2.html	C:/Users/dheer/OneDrive/Desktop/httrack%20files/rayo%20website/rayo-agency-template.vercel.app/img/default-skin-2.html	(from https://rayo-agency-template.vercel.app/_next/static/chunks/0pnm0c4pzx_cz.css)
13:40:31	1249/1249	---MCZ	200	added ('OK')	text/html	etag:W/%2208f881164bf49c03681649a4cad03317%22	https://rayo-agency-template.vercel.app/img/preloader.html	C:/Users/dheer/OneDrive/Desktop/httrack%20files/rayo%20website/rayo-agency-template.vercel.app/img/preloader.html	(from https://rayo-agency-template.vercel.app/_next/static/chunks/0pnm0c4pzx_cz.css)
13:40:31	112874/112874	---M--	200	added ('OK')	image/webp	etag:%22a3502ca829f0dc98133023527b2340cc%22	https://rayo-agency-template.vercel.app/img/demo/screens/01.webp	C:/Users/dheer/OneDrive/Desktop/httrack%20files/rayo%20website/rayo-agency-template.vercel.app/img/demo/screens/01.webp	(from https://rayo-agency-template.vercel.app/_next/static/chunks/00n_4tb6pwz9..css)
13:40:31	232438/232438	---M--	200	added ('OK')	image/webp	etag:%2219298ce2a30da0d8d3b7395e3a9352e4%22	https://rayo-agency-template.vercel.app/img/demo/screens/02.webp	C:/Users/dheer/OneDrive/Desktop/httrack%20files/rayo%20website/rayo-agency-template.vercel.app/img/demo/screens/02.webp	(from https://rayo-agency-template.vercel.app/_next/static/chunks/00n_4tb6pwz9..css)
13:40:32	264724/264724	---M--	200	added ('OK')	image/webp	etag:%22bd780e9ef49ce50af1abd764e38151c5%22	https://rayo-agency-template.vercel.app/img/demo/screens/03.webp	C:/Users/dheer/OneDrive/Desktop/httrack%20files/rayo%20website/rayo-agency-template.vercel.app/img/demo/screens/03.webp	(from https://rayo-agency-template.vercel.app/_next/static/chunks/00n_4tb6pwz9..css)
13:40:32	68102/68102	---M--	200	added ('OK')	image/webp	etag:%2207732c59779c313c3add751327ad829f%22	https://rayo-agency-template.vercel.app/img/demo/screens/04.webp	C:/Users/dheer/OneDrive/Desktop/httrack%20files/rayo%20website/rayo-agency-template.vercel.app/img/demo/screens/04.webp	(from https://rayo-agency-template.vercel.app/_next/static/chunks/00n_4tb6pwz9..css)
13:40:32	199490/199490	---M--	200	added ('OK')	image/webp	etag:%229eaeecf2910c9983a2f815db8697efc9%22	https://rayo-agency-template.vercel.app/img/demo/screens/05.webp	C:/Users/dheer/OneDrive/Desktop/httrack%20files/rayo%20website/rayo-agency-template.vercel.app/img/demo/screens/05.webp	(from https://rayo-agency-template.vercel.app/_next/static/chunks/00n_4tb6pwz9..css)
13:40:33	152756/152756	---M--	200	added ('OK')	image/webp	etag:%2233bd76dc3ef020904750f139b1d9b1d1%22	https://rayo-agency-template.vercel.app/img/demo/screens/06.webp	C:/Users/dheer/OneDrive/Desktop/httrack%20files/rayo%20website/rayo-agency-template.vercel.app/img/demo/screens/06.webp	(from https://rayo-agency-template.vercel.app/_next/static/chunks/00n_4tb6pwz9..css)
13:40:33	207982/207982	---M--	200	added ('OK')	image/webp	etag:%225db027c5c2f75b2a26f6071827ca6794%22	https://rayo-agency-template.vercel.app/img/demo/screens/07.webp	C:/Users/dheer/OneDrive/Desktop/httrack%20files/rayo%20website/rayo-agency-template.vercel.app/img/demo/screens/07.webp	(from https://rayo-agency-template.vercel.app/_next/static/chunks/00n_4tb6pwz9..css)
13:40:33	201812/201812	---M--	200	added ('OK')	image/webp	etag:%22eda8771159232d1520b9e1e5e844dd84%22	https://rayo-agency-template.vercel.app/img/demo/screens/08.webp	C:/Users/dheer/OneDrive/Desktop/httrack%20files/rayo%20website/rayo-agency-template.vercel.app/img/demo/screens/08.webp	(from https://rayo-agency-template.vercel.app/_next/static/chunks/00n_4tb6pwz9..css)
13:40:34	125928/125928	---M--	200	added ('OK')	image/webp	etag:%220bd22bc3a0e98e0ecc2e1334c0c5aa11%22	https://rayo-agency-template.vercel.app/img/demo/screens/09.webp	C:/Users/dheer/OneDrive/Desktop/httrack%20files/rayo%20website/rayo-agency-template.vercel.app/img/demo/screens/09.webp	(from https://rayo-agency-template.vercel.app/_next/static/chunks/00n_4tb6pwz9..css)
13:40:34	93614/93614	---M--	200	added ('OK')	image/webp	etag:%223b813a46532bd55c2e0eeb52fe0efa3f%22	https://rayo-agency-template.vercel.app/img/demo/screens/01-d.webp	C:/Users/dheer/OneDrive/Desktop/httrack%20files/rayo%20website/rayo-agency-template.vercel.app/img/demo/screens/01-d.webp	(from https://rayo-agency-template.vercel.app/_next/static/chunks/00n_4tb6pwz9..css)
13:40:35	230052/230052	---M--	200	added ('OK')	image/webp	etag:%22adfd382debf07e54581be08feef9ee56%22	https://rayo-agency-template.vercel.app/img/demo/screens/02-d.webp	C:/Users/dheer/OneDrive/Desktop/httrack%20files/rayo%20website/rayo-agency-template.vercel.app/img/demo/screens/02-d.webp	(from https://rayo-agency-template.vercel.app/_next/static/chunks/00n_4tb6pwz9..css)
13:40:36	318298/318298	---M--	200	added ('OK')	image/webp	etag:%22bc211499556e28f30b0df7c5128b9869%22	https://rayo-agency-template.vercel.app/img/demo/screens/03-d.webp	C:/Users/dheer/OneDrive/Desktop/httrack%20files/rayo%20website/rayo-agency-template.vercel.app/img/demo/screens/03-d.webp	(from https://rayo-agency-template.vercel.app/_next/static/chunks/00n_4tb6pwz9..css)
13:40:36	52088/52088	---M--	200	added ('OK')	image/webp	etag:%2244e35b99c5de7e17f1cab689f5c3b686%22	https://rayo-agency-template.vercel.app/img/demo/screens/04-d.webp	C:/Users/dheer/OneDrive/Desktop/httrack%20files/rayo%20website/rayo-agency-template.vercel.app/img/demo/screens/04-d.webp	(from https://rayo-agency-template.vercel.app/_next/static/chunks/00n_4tb6pwz9..css)
13:40:36	169744/169744	---M--	200	added ('OK')	image/webp	etag:%22c1401bfb11b8ebf748da5054338f8160%22	https://rayo-agency-template.vercel.app/img/demo/screens/05-d.webp	C:/Users/dheer/OneDrive/Desktop/httrack%20files/rayo%20website/rayo-agency-template.vercel.app/img/demo/screens/05-d.webp	(from https://rayo-agency-template.vercel.app/_next/static/chunks/00n_4tb6pwz9..css)
13:40:37	133324/133324	---M--	200	added ('OK')	image/webp	etag:%22c1ae2ac0a981bc650aeb2258448a7a6e%22	https://rayo-agency-template.vercel.app/img/demo/screens/06-d.webp	C:/Users/dheer/OneDrive/Desktop/httrack%20files/rayo%20website/rayo-agency-template.vercel.app/img/demo/screens/06-d.webp	(from https://rayo-agency-template.vercel.app/_next/static/chunks/00n_4tb6pwz9..css)
13:40:38	201500/201500	---M--	200	added ('OK')	image/webp	etag:%22114b3b842bf303b8813b89abb19bfd53%22	https://rayo-agency-template.vercel.app/img/demo/screens/07-d.webp	C:/Users/dheer/OneDrive/Desktop/httrack%20files/rayo%20website/rayo-agency-template.vercel.app/img/demo/screens/07-d.webp	(from https://rayo-agency-template.vercel.app/_next/static/chunks/00n_4tb6pwz9..css)
13:40:38	185622/185622	---M--	200	added ('OK')	image/webp	etag:%2281af4d915437e20c4227437ad1f83c6a%22	https://rayo-agency-template.vercel.app/img/demo/screens/08-d.webp	C:/Users/dheer/OneDrive/Desktop/httrack%20files/rayo%20website/rayo-agency-template.vercel.app/img/demo/screens/08-d.webp	(from https://rayo-agency-template.vercel.app/_next/static/chunks/00n_4tb6pwz9..css)
